ts,rate
1775473200016,1.17894e-05
1775476800072,1.1546e-05
1775480400031,1.25e-05
1775484000066,6.4037e-06
1775487600048,7.164e-07
1775491200056,-6.493e-07
1775494800002,2.841e-06
1775498400039,2.8787e-06
1775502000000,4.2969e-06
1775505600078,1.77e-06
1775509200054,-7.238e-07
1775512800043,2.3242e-06
1775516400021,-4.9994e-06
1775520000046,1.0712e-06
1775523600015,-4.1e-07
1775527200012,-4.9211e-06
1775530800093,1.2941e-06
1775534400017,5.465e-06
1775538000006,3.8438e-06
1775541600030,3.5061e-06
1775545200064,4.3838e-06
1775548800020,4.3956e-06
1775552400031,1.21309e-05
1775556000005,1.25e-05
1775559600030,5.7303e-06
1775563200037,7.237e-07
1775566800060,8.3612e-06
1775570400027,8.3255e-06
1775574000041,1.04073e-05
1775577600036,1.25e-05
1775581200024,1.25e-05
1775584800013,1.25e-05
1775588400017,5.744e-06
1775592000041,7.0285e-06
1775595600062,6.8691e-06
1775599200029,1.25e-05
1775602800038,1.25e-05
1775606400094,1.25e-05
1775610000057,1.25e-05
1775613600043,1.25e-05
1775617200059,1.25e-05
1775620800012,1.25e-05
1775624400056,1.25e-05
1775628000065,1.25e-05
1775631600039,1.25e-05
1775635200005,1.25e-05
1775638800047,1.25e-05
1775642400004,1.25e-05
1775646000027,1.25e-05
1775649600000,1.25e-05
1775653200019,1.25e-05
1775656800064,1.25e-05
1775660400025,1.25e-05
1775664000054,1.25e-05
1775667600009,1.25e-05
1775671200046,1.25e-05
1775674800026,1.25e-05
1775678400068,1.25e-05
1775682000031,1.06035e-05
1775685600010,1.14981e-05
1775689200039,5.6475e-06
1775692800070,5.4358e-06
1775696400023,5.1239e-06
1775700000010,3.5317e-06
1775703600053,6.1953e-06
1775707200015,3.1475e-06
1775710800007,3.7246e-06
1775714400021,1.11263e-05
1775718000001,1.02427e-05
1775721600056,3.4357e-06
1775725200008,4.8362e-06
1775728800006,2.5279e-06
1775732400010,3.4279e-06
1775736000054,-1.33505e-05
1775739600004,1.196e-06
1775743200056,1.0143e-06
1775746800041,1.25e-05
1775750400011,1.25e-05
1775754000012,1.25e-05
1775757600001,1.25e-05
1775761200031,7.4443e-06
1775764800004,1.25e-05
1775768400018,1.25e-05
1775772000000,1.25e-05
1775775600071,1.25e-05
1775779200062,1.19034e-05
1775782800013,1.20949e-05
1775786400002,1.1169e-05
1775790000040,6.5995e-06
1775793600047,7.9165e-06
1775797200031,1.25e-05
1775800800026,1.25e-05
1775804400016,1.25e-05
1775808000000,1.25e-05
1775811600015,1.25e-05
1775815200028,1.25e-05
1775818800010,1.25e-05
1775822400057,1.25e-05
1775826000032,1.25e-05
1775829600008,1.25e-05
1775833200005,1.21184e-05
1775836800053,8.0083e-06
1775840400022,8.7681e-06
1775844000021,6.95e-06
1775847600046,1.23372e-05
1775851200009,6.6812e-06
1775854800010,8.3535e-06
1775858400079,8.4585e-06
1775862000055,7.1493e-06
1775865600015,9.3751e-06
1775869200006,6.4539e-06
1775872800020,8.0623e-06
1775876400039,1.05165e-05
1775880000013,8.4086e-06
1775883600005,4.2462e-06
1775887200024,7.6173e-06
1775890800016,2.7656e-06
1775894400002,1.25e-05
1775898000042,1.17023e-05
1775901600048,7.1699e-06
1775905200040,5.5921e-06
1775908800055,3.7601e-06
1775912400047,7.7239e-06
1775916000001,1.11751e-05
1775919600041,1.03187e-05
1775923200034,9.5579e-06
1775926800008,1.25e-05
1775930400033,1.25e-05
1775934000047,1.25e-05
1775937600023,1.25e-05
1775941200058,1.25e-05
1775944800036,1.25e-05
1775948400020,1.25e-05
1775952000067,1.25e-05
1775955600044,1.25e-05
1775959200031,1.25e-05
1775962800029,-3.5712e-06
1775966400055,-1.544e-07
1775970000066,2.611e-06
1775973600047,-1.7102e-06
1775977200004,-3.3089e-06
1775980800022,-3.6516e-06
1775984400049,6.5083e-06
1775988000011,8.7069e-06
1775991600022,-8.423e-07
1775995200040,-6.115e-07
1775998800028,-2.4547e-06
1776002400064,-5.1713e-06
1776006000065,-2.0653e-06
1776009600046,-2.989e-06
1776013200054,4.8445e-06
1776016800035,-7.712e-07
1776020400028,2.0897e-06
1776024000062,-6.85e-08
1776027600049,-6.0327e-06
1776031200058,-2.5234e-06
1776034800048,2.7015e-06
1776038400013,1.0704e-06
1776042000031,7.7271e-06
1776045600001,7.7081e-06
1776049200056,5.9621e-06
1776052800056,4.5342e-06
1776056400032,6.2827e-06
1776060000007,2.2406e-06
1776063600011,4.797e-06
1776067200015,6.7965e-06
1776070800013,-2.548e-06
1776074400032,3.1381e-06
1776078000011,3.5049e-06
1776081600063,9.4442e-06
1776085200036,7.936e-06
1776088800007,9.6766e-06
1776092400114,8.933e-06
1776096000016,1.6525e-06
1776099600028,1.06582e-05
1776103200040,1.21944e-05
1776106800055,9.533e-06
1776110400032,1.07721e-05
1776114000038,1.3496e-06
1776117600023,6.122e-06
1776121200008,9.8188e-06
1776124800020,1.02195e-05
1776128400057,9.2967e-06
1776132000017,6.3917e-06
1776135600043,9.7299e-06
1776139200009,7.027e-06
1776142800054,4.7714e-06
1776146400057,5.3747e-06
1776150000076,7.9203e-06
1776153600066,8.1298e-06
1776157200041,1.13252e-05
1776160800010,1.4025e-06
1776164400030,-2.2835e-06
1776168000053,-1.4977e-06
1776171600039,-1.2381e-06
1776175200012,-7.2175e-06
1776178800056,-4.63699e-05
1776182400029,-3.56454e-05
1776186000057,-3.98108e-05
1776189600062,-3.1796e-05
1776193200040,-2.92414e-05
1776196800000,-1.79642e-05
1776200400003,-2.17093e-05
1776204000001,-1.99585e-05
1776207600021,-1.82824e-05
1776211200015,-2.01809e-05
1776214800054,-1.09959e-05
1776218400036,-1.22761e-05
1776222000065,-2.10419e-05
1776225600053,-1.73503e-05
1776229200029,-1.15248e-05
1776232800060,-1.64286e-05
1776236400038,-9.9154e-06
1776240000009,-1.52631e-05
1776243600024,-5.855e-06
1776247200027,-1.9163e-06
1776250800067,-9.5736e-06
1776254400030,-8.4847e-06
1776258000008,-9.3175e-06
1776261600035,-9.7373e-06
1776265200057,-1.32472e-05
1776268800025,-1.23358e-05
1776272400022,-7.2522e-06
1776276000030,-1.26752e-05
1776279600062,-2.17177e-05
1776283200014,-2.45448e-05
1776286800049,-3.1479e-05
1776290400067,-2.13398e-05
1776294000056,-2.6429e-05
1776297600044,-2.60337e-05
1776301200022,-2.44772e-05
1776304800010,-2.51362e-05
1776308400053,-2.28192e-05
1776312000006,-2.3804e-05
1776315600042,-2.98508e-05
1776319200031,-3.11113e-05
1776322800012,-2.36382e-05
1776326400062,-2.05278e-05
1776330000045,-2.14546e-05
1776333600004,-2.0525e-05
1776337200035,-2.24155e-05
1776340800042,-3.60126e-05
1776344400030,-2.86371e-05
1776348000019,-2.28506e-05
1776351600047,-2.1833e-05
1776355200051,-1.16128e-05
1776358800013,-1.59343e-05
1776362400034,-1.41521e-05
1776366000064,-1.4052e-06
1776369600016,4.8986e-06
1776373200025,-1.9766e-06
1776376800043,-4.214e-06
1776380400041,-3.1485e-06
1776384000030,3.6504e-06
1776387600015,3.0752e-06
1776391200026,-2.4037e-06
1776394800010,-1.21024e-05
1776398400064,-5.9726e-06
1776402000052,-1.7888e-06
1776405600017,-2.4935e-06
1776409200065,3.21e-07
1776412800042,-2.108e-07
1776416400035,-5.6829e-06
1776420000011,-6.5787e-06
1776423600038,-1.4367e-05
1776427200064,-1.01679e-05
1776430800036,-6.0934e-06
1776434400000,-6.8091e-06
1776438000059,-1.40899e-05
1776441600039,-2.0774e-05
1776445200046,-3.16886e-05
1776448800052,-2.7261e-05
1776452400019,-2.03635e-05
1776456000065,-1.9559e-05
1776459600012,-2.67227e-05
1776463200042,-1.85202e-05
1776466800022,-3.07241e-05
1776470400064,-3.73526e-05
1776474000049,-2.32687e-05
1776477600042,-1.56355e-05
1776481200031,-1.49806e-05
1776484800009,-1.70495e-05
1776488400060,-1.55577e-05
1776492000049,-1.4902e-05
1776495600028,-2.05638e-05
1776499200049,-1.37571e-05
1776502800011,-8.4052e-06
1776506400020,-1.27173e-05
1776510000016,-1.04423e-05
1776513600034,-9.3507e-06
1776517200047,-9.8454e-06
1776520800018,-9.9221e-06
1776524400000,-1.4963e-05
1776528000001,-1.86334e-05
1776531600001,-1.89617e-05
1776535200050,-1.74982e-05
1776538800039,-2.25699e-05
1776542400037,-2.50917e-05
1776546000036,-1.98935e-05
1776549600011,-2.12117e-05
1776553200026,-1.50714e-05
1776556800053,-1.57937e-05
1776560400051,-1.03706e-05
1776564000028,-1.42527e-05
1776567600060,-1.06349e-05
1776571200051,-1.70789e-05
1776574800046,-1.92492e-05
1776578400041,-1.94753e-05
1776582000002,-2.36068e-05
1776585600040,-2.95829e-05
1776589200041,-2.11998e-05
1776592800022,-2.41989e-05
1776596400032,-1.80942e-05
1776600000016,-1.18621e-05
1776603600026,-2.59568e-05
1776607200011,-2.42192e-05
1776610800004,-1.87233e-05
1776614400010,-1.91585e-05
1776618000060,-2.74715e-05
1776621600009,-2.81898e-05
1776625200018,-1.93305e-05
1776628800030,-5.7131e-06
1776632400025,-1.03839e-05
1776636000007,-1.41816e-05
1776639600025,-1.42032e-05
1776643200062,1.7487e-06
1776646800029,2.3471e-06
1776650400053,1.3507e-06
1776654000025,-3.9537e-06
1776657600029,1.4177e-06
1776661200055,2.7427e-06
1776664800000,4.677e-07
1776668400006,5.9107e-06
1776672000037,3.9273e-06
1776675600008,-7.4405e-06
1776679200053,3.0338e-06
1776682800014,3.0222e-06
1776686400091,6.7197e-06
1776690000051,1.13549e-05
1776693600033,-3.5124e-06
1776697200041,-3.5158e-06
1776700800028,3.5111e-06
1776704400049,-4.2298e-06
1776708000019,-5.768e-06
1776711600037,-3.6798e-06
1776715200063,-1.05354e-05
1776718800038,-9.3948e-06
1776722400039,-1.46232e-05
1776726000053,-1.91799e-05
1776729600087,-2.33742e-05
1776733200043,-1.11625e-05
1776736800023,-1.04464e-05
1776740400030,-2.02001e-05
1776744000018,-8.0102e-06
1776747600065,-4.0675e-06
1776751200010,-1.6515e-06
1776754800053,-7.0694e-06
1776758400036,-1.11908e-05
1776762000005,-3.6094e-06
1776765600001,-4.8234e-06
1776769200065,-5.0885e-06
1776772800036,-6.7612e-06
1776776400063,-1.15122e-05
1776780000044,4.9717e-06
1776783600019,1.03903e-05
1776787200048,2.8833e-06
1776790800003,-2.2045e-06
1776794400065,-6.5625e-06
1776798000039,-8.1906e-06
1776801600004,-3.5718e-06
1776805200015,2.316e-06
1776808800008,3.6786e-06
1776812400011,2.865e-06
1776816000061,3.3206e-06
1776819600004,4.7412e-06
1776823200042,6.5202e-06
1776826800005,9.3362e-06
1776830400056,1.06654e-05
1776834000030,1.25e-05
1776837600005,8.3149e-06
1776841200018,8.139e-06
1776844800009,9.5445e-06
1776848400041,6.256e-06
1776852000008,5.5637e-06
1776855600019,8.235e-06
1776859200041,1.22658e-05
1776862800003,7.0701e-06
1776866400043,4.775e-06
1776870000021,3.7324e-06
1776873600051,5.1524e-06
1776877200012,3.0765e-06
1776880800036,5.9808e-06
1776884400031,2.9347e-06
1776888000051,3.002e-07
1776891600023,1.2437e-06
1776895200042,3.5028e-06
1776898800056,1.0823e-06
1776902400028,-3.9501e-06
1776906000056,7.172e-07
1776909600016,6.6016e-06
1776913200013,4.9298e-06
1776916800053,-1.04381e-05
1776920400046,-7.0248e-06
1776924000079,-4.4284e-06
1776927600059,-3.8989e-06
1776931200019,-1.9271e-06
1776934800060,-5.29e-06
1776938400021,-1.53203e-05
1776942000053,-7.7594e-06
1776945600024,-5.4122e-06
1776949200060,-8.7725e-06
1776952800015,-5.8198e-06
1776956400020,2.8999e-06
1776960000048,-1.8516e-06
1776963600075,-2.8329e-06
1776967200016,4.658e-07
1776970800075,1.622e-07
1776974400003,-1.01152e-05
1776978000042,9.718e-06
1776981600005,7.0428e-06
1776985200065,-1.536e-07
1776988800064,-2.6427e-06
1776992400021,1.669e-06
1776996000064,-2.7721e-06
1776999600062,-4.0588e-06
1777003200018,-1.51157e-05
1777006800065,-1.50884e-05
1777010400000,-5.3411e-06
1777014000039,2.2774e-06
1777017600008,6.8996e-06
1777021200041,7.4941e-06
1777024800038,-3.8331e-06
1777028400039,-6.6904e-06
1777032000002,1.453e-07
1777035600047,-9.0516e-06
1777039200063,-1.30322e-05
1777042800001,-8.7482e-06
1777046400049,4.5183e-06
1777050000011,7.9538e-06
1777053600037,4.3706e-06
1777057200020,1.2217e-06
1777060800007,2.236e-06
1777064400058,5.741e-07
1777068000042,-6.732e-07
1777071600055,-1.168e-07
1777075200024,2.7136e-06
1777078800002,1.9013e-06
1777082400044,1.0537e-06
1777086000063,-3.723e-07
1777089600000,5.7864e-06
1777093200035,7.4668e-06
1777096800023,3.1845e-06
1777100400048,6.16e-06
1777104000044,5.9803e-06
1777107600060,9.9823e-06
1777111200052,1.13604e-05
1777114800064,9.4156e-06
1777118400039,1.7861e-06
1777122000031,3.7457e-06
1777125600050,4.9811e-06
1777129200037,8.5881e-06
1777132800080,-1.4386e-06
1777136400047,6.3588e-06
1777140000031,7.8359e-06
1777143600078,7.1098e-06
1777147200064,6.6393e-06
1777150800007,5.8796e-06
1777154400003,4.2594e-06
1777158000060,3.3018e-06
1777161600025,1.1049e-06
1777165200030,-3.7823e-06
1777168800007,-1.9344e-06
1777172400050,-3.0217e-06
1777176000032,-6.8679e-06
1777179600041,-1.09829e-05
1777183200030,-3.1716e-06
1777186800026,2.3113e-06
1777190400058,2.4448e-06
1777194000062,2.6174e-06
1777197600065,-1.4859e-06
1777201200018,-3.6907e-06
1777204800009,1.5274e-06
1777208400066,-3.9362e-06
1777212000016,-7.6357e-06
1777215600039,-4.5665e-06
1777219200066,-7.1443e-06
1777222800052,-4.3152e-06
1777226400024,-5.8695e-06
1777230000056,-7.9624e-06
1777233600017,-1.1346e-05
1777237200054,-7.9813e-06
1777240800047,-4.801e-06
1777244400060,-4.617e-07
1777248000023,6.556e-06
1777251600035,7.7013e-06
1777255200052,1.15493e-05
1777258800072,1.05068e-05
1777262400041,9.9555e-06
1777266000055,1.00892e-05
1777269600007,-3.4761e-06
1777273200017,3.1183e-06
1777276800012,-1.2164e-06
1777280400041,3.24e-08
1777284000013,3.9093e-06
1777287600115,1.7826e-06
1777291200058,2.3446e-06
1777294800020,3.2965e-06
1777298400028,9.9058e-06
1777302000022,9.1553e-06
1777305600036,-6.5222e-06
1777309200033,-1.23532e-05
1777312800033,-9.4856e-06
1777316400021,-7.3279e-06
1777320000008,-7.8387e-06
1777323600011,-4.3043e-06
1777327200064,-9.1508e-06
1777330800012,-5.3462e-06
1777334400035,-3.8815e-06
1777338000003,-1.5396e-06
1777341600051,-7.1081e-06
1777345200044,-4.4927e-06
1777348800007,-4.8453e-06
1777352400034,-4.6523e-06
1777356000029,-3.7131e-06
1777359600063,-1.38554e-05
1777363200019,-1.40345e-05
1777366800032,-1.40167e-05
1777370400023,-5.0025e-06
1777374000007,-5.5922e-06
1777377600016,-5.3896e-06
1777381200077,-6.1493e-06
1777384800058,2.1698e-06
1777388400063,1.25e-05
1777392000007,1.25e-05
1777395600070,1.25e-05
1777399200055,8.7246e-06
1777402800060,4.171e-06
1777406400031,1.21994e-05
1777410000052,1.25e-05
1777413600027,1.25e-05
1777417200042,1.25e-05
1777420800003,1.25e-05
1777424400025,1.25e-05
1777428000000,1.25e-05
1777431600009,1.25e-05
1777435200032,1.25e-05
1777438800046,1.25e-05
1777442400001,9.8347e-06
1777446000063,1.25e-05
1777449600030,1.25e-05
1777453200042,1.25e-05
1777456800016,1.25e-05
1777460400024,6.8768e-06
1777464000054,6.8545e-06
1777467600053,1.07728e-05
1777471200029,9.6929e-06
1777474800047,6.2163e-06
1777478400067,5.9074e-06
1777482000001,2.7809e-06
1777485600043,1.11468e-05
1777489200048,-3.1505e-06
1777492800001,4.1782e-06
1777496400052,9.9342e-06
1777500000002,1.03064e-05
1777503600061,7.2034e-06
1777507200020,5.3493e-06
1777510800019,2.5158e-06
1777514400044,-5.4252e-06
1777518000073,-1.11776e-05
1777521600059,-7.957e-06
1777525200030,-3.4039e-06
1777528800060,-3.6844e-06
1777532400057,-4.553e-07
1777536000072,1.25e-05
1777539600041,7.0146e-06
1777543200040,9.652e-07
1777546800009,-1.9092e-06
1777550400065,-5.5111e-06
1777554000045,3.2389e-06
1777557600004,-2.533e-07
1777561200033,2.4062e-06
1777564800003,8.6655e-06
1777568400029,9.0311e-06
1777572000025,6.3337e-06
1777575600030,9.2939e-06
1777579200048,1.25e-05
1777582800009,1.23641e-05
1777586400010,1.19885e-05
1777590000005,1.25e-05
1777593600045,1.25e-05
1777597200040,1.05022e-05
1777600800073,1.21031e-05
1777604400003,1.25e-05
1777608000097,1.25e-05
1777611600029,1.25e-05
1777615200052,1.25e-05
1777618800028,1.10225e-05
1777622400049,1.20502e-05
1777626000046,1.25e-05
1777629600063,6.0643e-06
1777633200046,-2.0908e-06
1777636800012,4.6185e-06
1777640400028,1.25e-05
1777644000051,4.2532e-06
1777647600002,1.25e-05
1777651200055,9.216e-06
1777654800055,1.25e-05
1777658400043,1.25e-05
1777662000031,1.06516e-05
1777665600011,1.0944e-05
1777669200059,7.2268e-06
1777672800054,-1.1653e-06
1777676400002,-7.516e-07
1777680000010,7.512e-07
1777683600070,8.8687e-06
1777687200056,6.7773e-06
1777690800038,1.03746e-05
1777694400019,1.25e-05
1777698000004,8.5493e-06
1777701600040,7.8553e-06
1777705200044,6.1013e-06
1777708800031,1.25e-05
1777712400002,1.25e-05
1777716000010,1.25e-05
1777719600041,1.23278e-05
1777723200048,6.3379e-06
1777726800017,6.4375e-06
1777730400025,1.05324e-05
1777734000021,6.4732e-06
1777737600033,5.4364e-06
1777741200048,1.14649e-05
1777744800025,1.25e-05
1777748400038,1.25e-05
1777752000064,1.25e-05
1777755600020,1.25e-05
1777759200000,1.25e-05
1777762800067,1.25e-05
1777766400049,1.25e-05
1777770000025,1.25e-05
1777773600016,1.25e-05
1777777200053,1.25e-05
1777780800034,1.20977e-05
1777784400010,1.25e-05
1777788000024,9.418e-06
1777791600004,8.4126e-06
1777795200037,7.0897e-06
1777798800018,5.6374e-06
1777802400038,1.25e-05
1777806000052,1.25e-05
1777809600047,1.16926e-05
1777813200005,1.25e-05
1777816800027,1.25e-05
1777820400059,1.07692e-05
1777824000054,1.25e-05
1777827600044,1.09528e-05
1777831200060,7.8464e-06
1777834800014,6.7435e-06
1777838400040,7.7135e-06
1777842000037,1.25e-05
1777845600024,1.11469e-05
1777849200039,9.0067e-06
1777852800030,1.25e-05
1777856400063,1.25e-05
1777860000059,1.25e-05
1777863600012,8.8617e-06
1777867200014,5.0868e-06
1777870800025,8.0392e-06
1777874400035,4.2586e-06
1777878000001,6.7311e-06
1777881600065,9.6189e-06
1777885200015,1.1599e-05
1777888800011,1.25e-05
1777892400065,1.19317e-05
1777896000066,4.3265e-06
1777899600032,3.1638e-06
1777903200079,5.8611e-06
1777906800062,7.6422e-06
1777910400030,5.029e-06
1777914000041,2.8969e-06
1777917600053,1.4165e-06
1777921200037,-1.0247e-06
1777924800060,6.4558e-06
1777928400052,3.1951e-06
1777932000075,2.1975e-06
1777935600055,-5.339e-07
1777939200021,-8.582e-07
1777942800040,9.13e-08
1777946400044,5.6156e-06
1777950000039,9.1407e-06
1777953600016,1.24524e-05
1777957200057,2.754e-06
1777960800006,3.9151e-06
1777964400052,6.0166e-06
1777968000055,7.3442e-06
1777971600016,-1.3806e-06
1777975200002,2.332e-06
1777978800054,6.4614e-06
1777982400025,1.11515e-05
1777986000065,1.25e-05
1777989600022,1.25e-05
1777993200017,4.77e-08
1777996800028,8.2419e-06
1778000400003,8.1974e-06
1778004000061,8.7061e-06
1778007600036,1.25e-05
1778011200001,1.25e-05
1778014800044,1.25e-05
1778018400066,9.7173e-06
1778022000056,2.456e-07
1778025600026,-1.17988e-05
1778029200002,-9.0734e-06
1778032800010,-6.5083e-06
1778036400061,-1.10899e-05
1778040000067,-3.3206e-06
1778043600011,-2.9095e-06
1778047200051,-5.1435e-06
1778050800046,6.7193e-06
1778054400014,1.25e-05
1778058000029,1.25e-05
1778061600058,1.25e-05
1778065200012,1.25e-05
1778068800046,1.25e-05
1778072400027,1.25e-05
1778076000062,1.25e-05
1778079600012,1.25e-05
1778083200063,1.25e-05
1778086800019,1.22348e-05
1778090400065,5.6246e-06
1778094000068,5.2935e-06
1778097600077,1.25e-05
1778101200026,8.6582e-06
1778104800045,9.915e-06
1778108400000,7.7159e-06
1778112000059,1.11268e-05
1778115600065,6.3632e-06
1778119200043,-4.4806e-06
1778122800030,-3.329e-07
1778126400026,6.3852e-06
1778130000051,4.9625e-06
1778133600013,9.4629e-06
1778137200061,8.9567e-06
1778140800060,8.8034e-06
1778144400013,6.9173e-06
1778148000020,-2.6616e-06
1778151600037,-3.6109e-06
1778155200009,3.7566e-06
1778158800041,2.8173e-06
1778162400079,-3.0098e-06
1778166000021,4.3683e-06
1778169600044,1.25e-05
1778173200070,1.25e-05
1778176800001,1.25e-05
1778180400025,1.25e-05
1778184000029,1.25e-05
1778187600026,1.25e-05
1778191200025,1.25e-05
1778194800057,1.25e-05
1778198400069,1.25e-05
1778202000002,1.25e-05
1778205600026,1.25e-05
1778209200048,1.25e-05
1778212800023,1.01677e-05
1778216400023,1.25e-05
1778220000012,1.25e-05
1778223600012,1.25e-05
1778227200002,6.3534e-06
1778230800038,4.9213e-06
1778234400074,1.25e-05
1778238000003,9.6218e-06
1778241600055,7.2467e-06
1778245200029,1.22025e-05
1778248800050,8.3856e-06
1778252400064,1.19148e-05
1778256000018,1.25e-05
1778259600053,1.25e-05
1778263200064,1.25e-05
1778266800038,1.25e-05
1778270400043,1.25e-05
1778274000041,1.25e-05
1778277600054,1.25e-05
1778281200009,1.25e-05
1778284800000,1.25e-05
1778288400009,1.25e-05
1778292000018,1.25e-05
1778295600006,1.25e-05
1778299200003,1.25e-05
1778302800047,1.25e-05
1778306400038,1.25e-05
1778310000036,1.25e-05
1778313600024,1.25e-05
1778317200062,1.25e-05
1778320800026,1.25e-05
1778324400050,1.25e-05
1778328000059,1.25e-05
1778331600000,1.25e-05
1778335200040,1.25e-05
1778338800053,1.25e-05
1778342400017,4.2003e-06
1778346000001,6.0957e-06
1778349600017,1.25e-05
1778353200018,1.25e-05
1778356800068,1.25e-05
1778360400051,1.25e-05
1778364000008,1.25e-05
1778367600025,1.25e-05
1778371200032,1.25e-05
1778374800048,1.25e-05
1778378400005,1.25e-05
1778382000065,1.25e-05
1778385600039,1.25e-05
1778389200002,1.25e-05
1778392800045,1.25e-05
1778396400044,1.25e-05
1778400000015,1.25e-05
1778403600013,1.25e-05
1778407200065,1.25e-05
1778410800000,1.25e-05
1778414400050,1.25e-05
1778418000020,1.25e-05
1778421600012,1.25e-05
1778425200019,1.25e-05
1778428800019,1.25e-05
1778432400006,1.25e-05
1778436000007,1.25e-05
1778439600038,1.25e-05
1778443200068,1.25e-05
1778446800002,1.25e-05
1778450400042,1.25e-05
1778454000083,1.25e-05
1778457600028,1.25e-05
1778461200001,1.25e-05
1778464800074,1.25e-05
1778468400051,1.25e-05
1778472000063,1.25e-05
1778475600064,1.25e-05
1778479200017,1.25e-05
1778482800034,1.25e-05
1778486400079,1.25e-05
1778490000051,1.25e-05
1778493600007,1.25e-05
1778497200059,1.25e-05
1778500800038,1.25e-05
1778504400052,1.25e-05
1778508000014,1.25e-05
1778511600033,1.25e-05
1778515200025,1.06078e-05
1778518800005,6.4953e-06
1778522400015,1.25e-05
1778526000033,1.25e-05
1778529600044,1.25e-05
1778533200034,1.25e-05
1778536800039,1.25e-05
1778540400005,1.25e-05
1778544000040,1.25e-05
1778547600019,1.25e-05
1778551200065,1.25e-05
1778554800018,1.25e-05
1778558400027,1.25e-05
1778562000020,1.25e-05
1778565600058,1.25e-05
1778569200008,1.25e-05
1778572800010,1.16715e-05
1778576400005,2.5948e-06
1778580000036,1.25e-05
1778583600001,1.25e-05
1778587200020,9.0916e-06
1778590800033,1.24252e-05
1778594400005,1.18585e-05
1778598000008,7.2889e-06
1778601600023,-3.5e-07
1778605200037,2.8642e-06
1778608800037,2.2076e-06
1778612400061,7.4974e-06
1778616000021,8.8273e-06
1778619600063,6.4412e-06
1778623200054,1.10625e-05
1778626800054,1.14694e-05
1778630400016,1.06136e-05
1778634000036,8.7596e-06
1778637600050,1.25e-05
1778641200058,1.25e-05
1778644800066,1.25e-05
1778648400005,1.25e-05
1778652000016,1.25e-05
1778655600003,1.25e-05
1778659200046,1.25e-05
1778662800025,1.25e-05
1778666400006,1.25e-05
1778670000013,1.25e-05
1778673600048,1.25e-05
1778677200052,1.25e-05
1778680800024,1.25e-05
1778684400005,1.25e-05
1778688000041,1.25e-05
1778691600031,1.25e-05
1778695200014,1.25e-05
1778698800037,1.25e-05
1778702400043,1.25e-05
1778706000045,1.25e-05
1778709600004,1.25e-05
1778713200051,1.25e-05
1778716800062,1.25e-05
1778720400013,1.25e-05
1778724000012,1.25e-05
1778727600011,1.25e-05
1778731200047,1.25e-05
1778734800013,1.25e-05
1778738400014,1.25e-05
1778742000043,1.25e-05
1778745600035,1.25e-05
1778749200066,1.25e-05
1778752800000,1.25e-05
1778756400034,8.0856e-06
1778760000001,-4.6274e-06
1778763600032,7.3818e-06
1778767200002,1.25e-05
1778770800003,1.25e-05
1778774400047,1.25e-05
1778778000043,1.25e-05
1778781600066,1.25e-05
1778785200050,1.25e-05
1778788800004,7.9014e-06
1778792400042,4.1956e-06
1778796000026,7.3372e-06
1778799600062,6.9058e-06
1778803200071,5.4125e-06
1778806800009,8.9958e-06
1778810400030,1.25e-05
1778814000043,8.113e-06
1778817600003,8.844e-06
1778821200001,1.2584e-06
1778824800044,2.2419e-06
1778828400034,7.3212e-06
1778832000064,1.25e-05
1778835600005,1.01889e-05
1778839200060,9.4204e-06
1778842800038,6.6612e-06
1778846400064,9.8255e-06
1778850000023,6.8161e-06
1778853600006,-7.695e-07
1778857200044,1.25e-05
1778860800007,1.25e-05
1778864400060,2.3832e-06
1778868000019,-3.7856e-06
1778871600018,1.4662e-06
1778875200015,6.0881e-06
1778878800028,1.00124e-05
1778882400049,4.8663e-06
1778886000060,3.8604e-06
1778889600027,4.6945e-06
1778893200021,7.3035e-06
1778896800038,3.0774e-06
1778900400011,7.7983e-06
1778904000008,4.6836e-06
1778907600023,-9.455e-07
1778911200064,-1.4041e-06
1778914800006,-3.802e-06
1778918400011,-6.139e-06
1778922000078,4.442e-07
1778925600062,2.847e-07
1778929200002,-5.6392e-06
1778932800005,1.8178e-06
1778936400061,1.25e-05
1778940000057,1.25e-05
1778943600025,1.25e-05
1778947200094,1.23924e-05
1778950800048,1.25e-05
1778954400018,1.25e-05
1778958000075,1.25e-05
1778961600048,1.07416e-05
1778965200049,5.4075e-06
1778968800029,-5.8876e-06
1778972400023,-4.8663e-06
1778976000019,-2.5e-09
1778979600017,4.9372e-06
1778983200062,-1.1981e-06
1778986800038,-3.7519e-06
1778990400049,-3.5628e-06
1778994000018,-5.6113e-06
1778997600056,-1.7161e-06
1779001200051,-1.03815e-05
1779004800048,-7.4054e-06
1779008400010,-6.2954e-06
1779012000039,-2.4171e-06
1779015600016,-1.4647e-06
1779019200014,-7.1282e-06
1779022800031,-2.1408e-06
1779026400058,-8.7148e-06
1779030000036,-6.9624e-06
1779033600030,5.257e-07
1779037200025,2.4195e-06
1779040800010,3.8959e-06
1779044400032,8.6052e-06
1779048000020,4.7035e-06
1779051600040,-1.853e-06
1779055200040,-3.8957e-06
1779058800035,1.25e-05
1779062400029,1.19187e-05
1779066000063,-2.742e-07
1779069600013,1.1802e-06
1779073200036,-2.1635e-06
1779076800064,-3.9553e-06
1779080400001,-6.492e-07
